"","update","seed","FIX","K","ED","MUT","TRD","VEL","edit_distance_mean","edit_distance_max","edit_distance_min","average_unique_genomes","alpha","beta","K_str","K_factor","FIX_str","ED_str","MUT_str","MUT_factor"
"7530",1200,541,0,5,0,0.1,0,0.1,77.51,88,64,100,0.00955427892130887,-0.00363486728988711,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7531",1200,541,0,10,0,0.001,0,0.1,2.585,6,0,16,0.274770823528203,-0.104669381703647,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7532",1200,541,0,10,0,0.01,0,0.1,69.715,85,20,99,0.125597082187601,-0.0447107215039222,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7533",1200,541,0,10,0,0.1,0,0.1,72.385,91,40,100,0.0679580010320367,-0.0252190282086206,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7534",1200,541,1,3,0,0.001,0,0.1,1.11,6,0,18,0.0238825256404673,-0.00382403972405996,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7535",1200,541,1,3,0,0.01,0,0.1,23.64,75,4,96,0.0182378100527978,-0.00214944354300437,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7536",1200,541,1,3,0,0.1,0,0.1,73.305,81,64,100,0.0146199654099501,-0.00379991394152708,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7537",1200,542,0,3,0,0.001,0,0.1,2.115,8,0,18,0.318810417387869,-0.127321916783592,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7538",1200,542,0,3,0,0.01,0,0.1,57.6,79,4,97,0.0942149997482188,-0.0360926215462948,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7539",1200,542,0,3,0,0.1,0,0.1,73.935,87,41,100,0.0389933494534739,-0.0135626482747413,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7540",1200,542,0,5,0,0.001,0,0.1,4.545,11,0,24,0.305347149692585,-0.12064653515248,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7541",1200,542,0,5,0,0.01,0,0.1,59.785,79,20,97,0.113115602962276,-0.0418968218096183,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7542",1200,542,0,5,0,0.1,0,0.1,55.095,85,17,100,0.043212927105425,-0.0172427335703845,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7543",1200,542,0,10,0,0.001,0,0.1,4.915,11,0,20,0.272199696311756,-0.102404741207006,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7544",1200,542,0,10,0,0.01,0,0.1,67.465,88,33,95,0.0792696940351676,-0.0289747657703657,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7545",1200,542,0,10,0,0.1,0,0.1,80.435,92,57,100,0.0145730537587365,-0.00518987672315525,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7546",1200,542,1,3,0,0.001,0,0.1,0.84,6,0,15,0.0238796690825298,-0.00382265111563156,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7547",1200,542,1,3,0,0.01,0,0.1,17.59,75,2,92,0.0233031290617576,-0.00379222632044939,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7548",1200,542,1,3,0,0.1,0,0.1,12.76,88,0,86,0.0293111726518733,-0.00813948746719885,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7549",1200,543,0,3,0,0.001,0,0.1,1.77,6,0,16,0.252122725900882,-0.098478542121857,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7550",1200,543,0,3,0,0.01,0,0.1,51.14,79,2,99,0.101448456862936,-0.0395615961166684,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7551",1200,543,0,3,0,0.1,0,0.1,18.79,80,4,94,0.0842422223741406,-0.030805645758087,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7552",1200,543,0,5,0,0.001,0,0.1,5.035,13,0,25,0.262766406432582,-0.102387511920313,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7553",1200,543,0,5,0,0.01,0,0.1,56.935,80,6,97,0.0900324419957862,-0.0338531248368652,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7554",1200,543,0,5,0,0.1,0,0.1,80.01,88,65,100,0.0012180655704232,-0.000500093411998942,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7555",1200,543,0,10,0,0.001,0,0.1,5.96,13,0,21,0.255634808587901,-0.0972309115810752,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7556",1200,543,0,10,0,0.01,0,0.1,69.81,86,37,95,0.0767336033694822,-0.0294844334445602,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7557",1200,543,0,10,0,0.1,0,0.1,80.035,92,60,100,0.0486600340947448,-0.0196059909417858,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7558",1200,543,1,3,0,0.001,0,0.1,0.975,6,0,16,0.0238828177656502,-0.00382477903378601,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7559",1200,543,1,3,0,0.01,0,0.1,23.94,75,2,97,0.0239935271230605,-0.00407680491452632,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7560",1200,543,1,3,0,0.1,0,0.1,10.645,56,0,97,0.0267813356748983,-0.00736974614983245,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7561",1200,544,0,3,0,0.001,0,0.1,2.01,7,0,18,0.357857627190111,-0.142635530729505,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7562",1200,544,0,3,0,0.01,0,0.1,53.205,77,2,99,0.0335126743487008,-0.0138840659051362,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7563",1200,544,0,3,0,0.1,0,0.1,59.635,81,29,100,0.049888519754855,-0.019716763005078,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7564",1200,544,0,5,0,0.001,0,0.1,3.54,10,0,21,0.225476794331278,-0.0884845843908619,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7565",1200,544,0,5,0,0.01,0,0.1,55.045,76,14,97,0.118881696697655,-0.0437720775887494,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7566",1200,544,0,5,0,0.1,0,0.1,77.15,87,52,100,0.0298278190296156,-0.0112761211363905,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7567",1200,544,0,10,0,0.001,0,0.1,4.07,8,0,18,0.241843740703281,-0.0924528787551937,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7568",1200,544,0,10,0,0.01,0,0.1,65.075,87,35,99,0.100068170736711,-0.0365541373370854,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7569",1200,544,0,10,0,0.1,0,0.1,86.72,93,79,100,0.00837478705286462,-0.0031177749617657,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7570",1200,544,1,3,0,0.001,0,0.1,1.16,4,0,18,0.023826620878583,-0.00380632327413678,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7571",1200,544,1,3,0,0.01,0,0.1,21.25,78,0,96,0.0241705057819486,-0.00410894285050833,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7572",1200,544,1,3,0,0.1,0,0.1,15.445,89,0,92,0.0293303759555255,-0.00818669057673451,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7573",1200,545,0,3,0,0.001,0,0.1,3.09,10,0,24,0.254999584247237,-0.101366641224649,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7574",1200,545,0,3,0,0.01,0,0.1,45.27,74,2,94,0.106881509289494,-0.0411110630464258,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7575",1200,545,0,3,0,0.1,0,0.1,65.845,86,17,100,0.0406864742865941,-0.0145798569794074,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7576",1200,545,0,5,0,0.001,0,0.1,7.535,17,0,31,0.259824818838926,-0.102192146533054,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7577",1200,545,0,5,0,0.01,0,0.1,55.82,81,8,99,0.111826646330746,-0.041194027778273,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7578",1200,545,0,5,0,0.1,0,0.1,61.815,89,36,100,0.00832753725475104,-0.00165184860621634,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7579",1200,545,0,10,0,0.001,0,0.1,4.96,10,0,21,0.226240245468238,-0.0865244967090621,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7580",1200,545,0,10,0,0.01,0,0.1,70.28,87,41,98,0.0668583808114902,-0.0239879318176874,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7581",1200,545,0,10,0,0.1,0,0.1,81.76,94,65,100,0.00935314074015141,-0.00287978857817974,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7582",1200,545,1,3,0,0.001,0,0.1,0.93,4,0,14,0.0237608046759264,-0.00378116237960559,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7583",1200,545,1,3,0,0.01,0,0.1,17.325,68,2,95,0.0235158636245962,-0.0038422590540521,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7584",1200,545,1,3,0,0.1,0,0.1,77.75,85,66,100,0.0101473248514216,-0.00209919673588545,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7585",1200,546,0,3,0,0.001,0,0.1,0.985,6,0,14,0.331241952284266,-0.132932236280891,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7586",1200,546,0,3,0,0.01,0,0.1,52.7,78,14,98,0.066859577425802,-0.0264010921411406,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7587",1200,546,0,3,0,0.1,0,0.1,75.285,87,59,100,-0.00385129143942126,0.00128889638026891,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7588",1200,546,0,5,0,0.001,0,0.1,2.35,7,0,17,0.318357052696768,-0.125101533181033,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7589",1200,546,0,5,0,0.01,0,0.1,58.295,78,20,94,0.086751095491533,-0.0354673543325352,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7590",1200,546,0,5,0,0.1,0,0.1,80.195,91,71,100,0.00477995186948812,-0.00168390727488343,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7591",1200,546,0,10,0,0.001,0,0.1,1.755,7,0,13,0.285584659258448,-0.109904456095159,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7592",1200,546,0,10,0,0.01,0,0.1,65.41,84,30,96,0.0868506767127691,-0.0310978741553158,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7593",1200,546,0,10,0,0.1,0,0.1,82.36,90,72,100,0.00445032551716155,-0.000924791261291151,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7594",1200,546,1,3,0,0.001,0,0.1,1.14,6,0,17,0.023462935343139,-0.00368408878219546,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7595",1200,546,1,3,0,0.01,0,0.1,24.66,69,2,99,0.0224713074150139,-0.00357004019779186,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7596",1200,546,1,3,0,0.1,0,0.1,14.075,94,0,95,0.0306572983580798,-0.00860246221207756,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7597",1200,547,0,3,0,0.001,0,0.1,1.96,9,0,17,0.32804586108963,-0.129951380981614,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7598",1200,547,0,3,0,0.01,0,0.1,52.505,77,8,99,0.0844843763793283,-0.0321795650109515,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7599",1200,547,0,3,0,0.1,0,0.1,67.935,85,30,100,-0.0104836295302693,0.00262626036626877,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7600",1200,547,0,5,0,0.001,0,0.1,2.385,9,0,17,0.291111942003786,-0.11353951106806,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7601",1200,547,0,5,0,0.01,0,0.1,55.895,76,14,95,0.0929162406891532,-0.0367066254482617,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7602",1200,547,0,5,0,0.1,0,0.1,80.52,87,72,100,0.0283918980905593,-0.0102152492773653,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7603",1200,547,0,10,0,0.001,0,0.1,5.145,11,0,19,0.209681060669359,-0.0779235102231272,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7604",1200,547,0,10,0,0.01,0,0.1,68.06,84,37,96,0.093479691067909,-0.0337241896203509,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7605",1200,547,0,10,0,0.1,0,0.1,42.305,87,19,93,0.0901361909504025,-0.0333598665949373,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7606",1200,547,1,3,0,0.001,0,0.1,1.385,6,0,19,0.0236803210859188,-0.00375964654710831,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7607",1200,547,1,3,0,0.01,0,0.1,19.14,80,2,95,0.023030854591921,-0.00369538300010619,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7608",1200,547,1,3,0,0.1,0,0.1,18.13,47,0,99,0.0265500379278172,-0.0072579036595032,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7609",1200,548,0,3,0,0.001,0,0.1,1.775,6,0,19,0.270008525505803,-0.106200428061018,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7610",1200,548,0,3,0,0.01,0,0.1,49.58,72,5,92,0.160524166935786,-0.0613151961582835,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7611",1200,548,0,3,0,0.1,0,0.1,76.32,86,58,100,0.00982294159056506,-0.00350277896911689,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7612",1200,548,0,5,0,0.001,0,0.1,3.48,9,0,20,0.339198649703686,-0.131757908938534,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7613",1200,548,0,5,0,0.01,0,0.1,50.76,77,12,95,0.115220800204912,-0.0427843593442049,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7614",1200,548,0,5,0,0.1,0,0.1,77.97,91,62,100,0.0324011233202023,-0.0131162537653748,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7615",1200,548,0,10,0,0.001,0,0.1,6.18,15,0,23,0.229891417724035,-0.0876863875240791,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7616",1200,548,0,10,0,0.01,0,0.1,67.19,86,41,96,0.120387172087953,-0.0430752007215577,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7617",1200,548,0,10,0,0.1,0,0.1,85.455,91,80,100,0.0187826940475134,-0.00770917552629623,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7618",1200,548,1,3,0,0.001,0,0.1,1.045,4,0,17,0.023671863724223,-0.00375369700887522,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7619",1200,548,1,3,0,0.01,0,0.1,21.89,75,2,96,0.0235052289214214,-0.00389624246653928,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7620",1200,548,1,3,0,0.1,0,0.1,20.255,89,0,100,0.0230017474673798,-0.00612255915291743,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7621",1200,549,0,3,0,0.001,0,0.1,1.215,6,0,17,0.331872336058856,-0.133012292724104,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7622",1200,549,0,3,0,0.01,0,0.1,47.29,75,5,95,0.132667391989592,-0.0523966861839536,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7623",1200,549,0,3,0,0.1,0,0.1,49.515,77,18,100,0.0752471631448333,-0.0287078338892378,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7624",1200,549,0,5,0,0.001,0,0.1,3.16,8,0,19,0.297200007640384,-0.117248654971639,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7625",1200,549,0,5,0,0.01,0,0.1,62.07,80,21,95,0.097021751594147,-0.0366601221600895,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7626",1200,549,0,5,0,0.1,0,0.1,79.345,89,67,100,0.0147032597099576,-0.00559419553683077,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7627",1200,549,0,10,0,0.001,0,0.1,4.15,10,0,20,0.305029767244668,-0.117836511849592,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7628",1200,549,0,10,0,0.01,0,0.1,72.825,87,40,99,0.0739850441160404,-0.0272161422378582,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7629",1200,549,0,10,0,0.1,0,0.1,72.23,94,47,100,0.040101335970676,-0.0158586393817538,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7630",1200,549,1,3,0,0.001,0,0.1,0.6,4,0,11,0.0238730207732589,-0.00381796007237267,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7631",1200,549,1,3,0,0.01,0,0.1,18.24,70,2,96,0.0240128200800354,-0.00402546075724578,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7632",1200,549,1,3,0,0.1,0,0.1,73.155,80,60,100,0.00212813218449097,0.000431705229611709,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7633",1200,550,0,3,0,0.001,0,0.1,2.355,8,0,22,0.300651727196747,-0.11819588465665,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7634",1200,550,0,3,0,0.01,0,0.1,47.525,75,6,95,0.0909108024498632,-0.0343037884807661,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7635",1200,550,0,3,0,0.1,0,0.1,69.08,88,44,100,0.0231821646653468,-0.00821025006610788,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7636",1200,550,0,5,0,0.001,0,0.1,2.075,8,0,16,0.278296920872649,-0.107848132001877,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7637",1200,550,0,5,0,0.01,0,0.1,46.12,76,2,93,0.109741526031818,-0.0415058434331945,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7638",1200,550,0,5,0,0.1,0,0.1,36.055,88,12,100,0.0528277991469635,-0.0197550139620527,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7639",1200,550,0,10,0,0.001,0,0.1,5.375,12,0,20,0.24514819440567,-0.0951981749134357,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7640",1200,550,0,10,0,0.01,0,0.1,70.825,87,41,96,0.0953129230968095,-0.0342857281022844,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7641",1200,550,0,10,0,0.1,0,0.1,84.77,91,74,100,0.0173356059363111,-0.00689302593957513,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7642",1200,550,1,3,0,0.001,0,0.1,0.48,2,0,9,0.0236594480603732,-0.00374519587704957,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7643",1200,550,1,3,0,0.01,0,0.1,17.505,74,2,93,0.0237875644173259,-0.00393057269346458,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7644",1200,550,1,3,0,0.1,0,0.1,19.4,92,3,92,0.031429674504618,-0.00896775130001546,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7645",1300,502,0,3,0,0.001,0,0.1,1.905,6,0,14,0.280273201931828,-0.112922195640455,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7646",1300,502,0,3,0,0.01,0,0.1,55.575,78,2,95,0.117681068535297,-0.0446505925052775,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7647",1300,502,0,3,0,0.1,0,0.1,77.535,89,60,100,0.0167304747318427,-0.00643149944605276,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7648",1300,502,0,5,0,0.001,0,0.1,3,10,0,19,0.292115707159495,-0.114299742639626,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7649",1300,502,0,5,0,0.01,0,0.1,50.88,76,15,97,0.0994480361492331,-0.0363202622647616,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7650",1300,502,0,5,0,0.1,0,0.1,44.255,85,15,100,0.055695726219803,-0.0232440370102428,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7651",1300,502,0,10,0,0.001,0,0.1,4.56,10,0,19,0.271167640789846,-0.104544989849888,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7652",1300,502,0,10,0,0.01,0,0.1,71.825,86,28,98,0.0649860299648459,-0.022558257547985,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7653",1300,502,0,10,0,0.1,0,0.1,37.115,78,6,99,0.0822177893740668,-0.0324968256918105,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7654",1300,502,1,3,0,0.001,0,0.1,1.08,6,0,16,0.023878938751259,-0.00382194119800987,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7655",1300,502,1,3,0,0.01,0,0.1,17.925,77,4,91,0.0224632725100736,-0.00349744905989305,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7656",1300,502,1,3,0,0.1,0,0.1,14.3,91,0,98,0.0313724386134233,-0.00885882492372248,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7657",1300,503,0,3,0,0.001,0,0.1,2.025,7,0,15,0.295956917486288,-0.118169896163434,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7658",1300,503,0,3,0,0.01,0,0.1,44.83,72,0,95,0.113777272432879,-0.0443811928027684,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7659",1300,503,0,3,0,0.1,0,0.1,58.155,81,27,100,0.0508526757512763,-0.0201086261318942,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"7660",1300,503,0,5,0,0.001,0,0.1,2.755,9,0,20,0.265302476441133,-0.105040563589996,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"7661",1300,503,0,5,0,0.01,0,0.1,55.925,80,13,96,0.156061461677552,-0.0590443307813074,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"7662",1300,503,0,5,0,0.1,0,0.1,79.505,90,65,100,0.0397968879455751,-0.0155906600114869,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
